"AIR QUALITY REPORT-US EMBASSY, NEW DELHI and CONSULATES ( YR 2013)",,,,,,,,,,,,
Date,Time,US Embassy-New Delhi,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Mumbai,US Consulate-Hyderabad,US Consulate-Hyderabad,
,,PM2.5_Delhi,PM2.5_Delhi_AQI,PM2.5_Chennai,PM2.5_CHN_AQI,PM2.5_Kolkata,PM2.5_KOL_AQI,PM2.5_Mum,PM2.5_MUM_AQI,PM2.5_HYD,PM2.5_HYD_AQI,
,,µg/m3,µg/m3,µg/m3,ug/m3,µg/m3,µg/m3,µg/m3,ug/m3,µg/m3,ug/m3,
28/10/2013 24:00 AM,,260,274,60,116,89.9,153,69.6,163,NoData,NoData,
29/10/2013,1:00 AM,339,275,69,119,88.3,153,59.7,160,NoData,NoData,
29/10/2013,2:00 AM,371,279,55,121,91.8,153,99.1,158,NoData,NoData,
29/10/2013,3:00 AM,421,281,54,124,89,154,100.4,158,NoData,NoData,
29/10/2013,4:00 AM,442,284,61,126,88.7,155,111.4,131,NoData,NoData,
29/10/2013,5:00 AM,423,288,57,131,85,155,133,135,NoData,NoData,
29/10/2013,6:00 AM,419,293,53,134,79,156,56.5,142,NoData,NoData,
29/10/2013,7:00 AM,330,299,61,135,79,156,36.8,147,NoData,NoData,
29/10/2013,8:00 AM,327,500,69,136,68,156,87.4,144,NoData,NoData,
29/10/2013,9:00 AM,305,500,74,137,67.4,157,118.5,146,NoData,NoData,
29/10/2013,10:00 AM,332,500,60,138,61,157,114.1,150,NoData,NoData,
29/10/2013,11:00 AM,305,500,64,137,80,157,186.9,154,NoData,NoData,
29/10/2013,12:00 PM,280,500,65,138,79.6,158,112.9,158,NoData,NoData,
29/10/2013,1:00 PM,237,500,69,138,73.2,158,60.9,159,NoData,NoData,
29/10/2013,2:00 PM,204,500,33,140,48.9,159,70.3,160,NoData,NoData,
29/10/2013,3:00 PM,190,500,49,138,48,159,72.8,161,NoData,NoData,
29/10/2013,4:00 PM,174,500,31,137,64,159,70.6,162,NoData,NoData,
29/10/2013,5:00 PM,161,500,43,136,63.9,159,66.9,162,NoData,NoData,
29/10/2013,6:00 PM,180,324,53,133,63,160,72.1,162,PwrFail,NoData,
29/10/2013,7:00 PM,197,325,46,133,77,160,56.9,161,NoData,NoData,
29/10/2013,8:00 PM,216,327,55,132,132,160,67.1,162,NoData,NoData,
29/10/2013,9:00 PM,254,328,39,132,132.9,160,76.3,162,NoData,NoData,
29/10/2013,10:00 PM,274,329,39,130,144.7,160,60.3,162,NoData,NoData,
29/10/2013,11:00 PM,295,330,44,129,137.5,161,64.5,161,NoData,NoData,
29/10/2013 24:00 AM,,325,331,34,127,88.1,161,78.8,161,NoData,NoData,
30/10/2013,1:00 AM,338,333,NoData,125,73.5,161,89.8,161,NoData,NoData,
30/10/2013,2:00 AM,314,333,31,124,79.7,161,117.8,162,NoData,NoData,
30/10/2013,3:00 AM,310,331,39,122,75.7,160,122.9,162,NoData,NoData,
30/10/2013,4:00 AM,304,327,29,121,71.4,160,102.1,163,NoData,NoData,
30/10/2013,5:00 AM,289,323,49,118,63.1,160,92,163,NoData,NoData,
30/10/2013,6:00 AM,318,318,57,117,64.1,159,73.6,162,NoData,NoData,
30/10/2013,7:00 AM,332,315,80,117,65.9,159,81.2,162,NoData,NoData,
30/10/2013,8:00 AM,324,315,94,119,79.7,158,102.6,163,NoData,NoData,
30/10/2013,9:00 AM,348,315,24,121,75.7,159,106.2,164,NoData,NoData,
30/10/2013,10:00 AM,249,316,21,117,85.2,159,89.1,163,NoData,NoData,
30/10/2013,11:00 AM,161,314,NoData,114,74,160,90,163,NoData,NoData,
30/10/2013,12:00 PM,121,309,NoData,112,NoData,159,NoData,160,NoData,NoData,
30/10/2013,1:00 PM,94,303,NoData,110,NoData,159,NoData,160,NoData,NoData,
30/10/2013,2:00 PM,59,298,NoData,108,NoData,160,NoData,160,NoData,NoData,
30/10/2013,3:00 PM,50,292,NoData,109,NoData,161,NoData,160,NoData,NoData,
30/10/2013,4:00 PM,50,286,NoData,109,NoData,162,NoData,161,NoData,NoData,
30/10/2013,5:00 PM,45,281,28,NoData,94.3,162,64.6,161,NoData,NoData,
30/10/2013,6:00 PM,70,276,26,NoData,93.2,163,73.8,161,NoData,NoData,
30/10/2013,7:00 PM,121,271,34,NoData,112.1,164,91.7,161,NoData,NoData,
30/10/2013,8:00 PM,307,268,36,NoData,143.4,165,99.9,162,NoData,NoData,
30/10/2013,9:00 PM,208,272,34,NoData,182,166,109.6,163,NoData,NoData,
30/10/2013,10:00 PM,173,270,34,NoData,201,167,115.1,164,NoData,NoData,
30/10/2013,11:00 PM,208,266,33,NoData,201.4,169,114.4,166,NoData,NoData,
30/10/2013 24:00 AM,,183,262,22,NoData,204.9,171,103.6,167,NoData,NoData,
31/10/2013,1:00 AM,199,256,24,NoData,163.9,174,148.9,168,NoData,NoData,
31/10/2013,2:00 AM,277,251,24,96,177.5,177,143.3,170,NoData,NoData,
31/10/2013,3:00 AM,297,249,30,95,186,180,104.7,171,NoData,NoData,
31/10/2013,4:00 AM,282,249,44,94,167,183,156.3,170,NoData,NoData,
31/10/2013,5:00 AM,254,248,52,96,164.3,186,155.9,172,NoData,NoData,
31/10/2013,6:00 AM,251,246,43,96,126.3,189,122.9,174,NoData,NoData,
31/10/2013,7:00 AM,236,243,63,94,116.3,191,102.7,175,NoData,NoData,
31/10/2013,8:00 AM,139,240,64,93,134.8,193,98,176,NoData,NoData,
31/10/2013,9:00 AM,119,232,59,89,131.1,194,242.1,176,NoData,NoData,
31/10/2013,10:00 AM,87,222,63,93,118.2,196,NoData.7,180,NoData,NoData,
31/10/2013,11:00 AM,73,216,65,98,106.3,197,74.4,177,NoData,NoData,
31/10/2013,12:00 PM,73,212,39,101,98,198,68.6,177,NoData,NoData,
31/10/2013,1:00 PM,83,210,45,101,97,197,65,175,NoData,NoData,
31/10/2013,2:00 PM,187,210,57,101,96.5,195,67.8,174,NoData,NoData,
31/10/2013,3:00 PM,176,215,47,103,89.2,194,93.2,173,NoData,NoData,
31/10/2013,4:00 PM,134,220,37,103,76.3,193,85.7,173,NoData,NoData,
31/10/2013,5:00 PM,124,224,34,103,81.9,191,81.2,172,NoData,NoData,
31/10/2013,6:00 PM,141,227,63,103,94.8,191,65.6,173,NoData,NoData,
31/10/2013,7:00 PM,102,230,69,106,107.2,191,63.6,173,NoData,NoData,
31/10/2013,8:00 PM,61,229,71,109,141.6,191,79.4,172,NoData,NoData,
31/10/2013,9:00 PM,67,219,90,112,182.8,191,73.6,171,NoData,NoData,
31/10/2013,10:00 PM,73,213,94,117,249.1,191,87.8,170,NoData,NoData,
31/10/2013,11:00 PM,77,209,84,122,259.1,192,110.4,170,NoData,NoData,
31/10/2013 24:00 AM,,79,204,69,126,271.9,193,140.6,170,NoData,NoData,
1/11/2013,1:00 AM,77,199,55,130,257.1,195,153.5,171,NoData,NoData,
1/11/2013,2:00 AM,76,196,47,132,259.6,197,128.1,171,NoData,NoData,
1/11/2013,3:00 AM,88,191,39,134,279.9,200,117.4,170,NoData,NoData,
1/11/2013,4:00 AM,95,186,44,135,262.4,204,113.3,171,NoData,NoData,
1/11/2013,5:00 AM,54,181,44,135,225.2,208,124.9,170,NoData,NoData,
1/11/2013,6:00 AM,46,177,66,134,210.3,210,97.8,169,NoData,NoData,
1/11/2013,7:00 AM,55,172,65,136,187.3,214,109.2,168,NoData,NoData,
1/11/2013,8:00 AM,50,167,68,136,176.6,217,125.8,168,NoData,NoData,
1/11/2013,9:00 AM,61,165,36,136,167.3,219,91.9,169,NoData,NoData,
1/11/2013,10:00 AM,58,164,40,135,114.9,220,90.1,165,NoData,NoData,
1/11/2013,11:00 AM,81,163,59,133,111.5,220,80.2,168,NoData,NoData,
1/11/2013,12:00 PM,67,163,55,132,91,220,73.8,168,NoData,NoData,
1/11/2013,1:00 PM,79,163,19,133,90.7,220,78.9,168,NoData,NoData,
1/11/2013,2:00 PM,88,163,17,131,85.8,220,56.3,168,NoData,NoData,
1/11/2013,3:00 PM,95,161,20,128,82.4,219,50.4,168,NoData,NoData,
1/11/2013,4:00 PM,106,159,17,126,74.5,219,64.3,167,NoData,NoData,
1/11/2013,5:00 PM,111,158,16,124,82.1,219,77.1,167,NoData,NoData,
1/11/2013,6:00 PM,123,158,27,123,84.1,219,67.1,166,NoData,NoData,
1/11/2013,7:00 PM,149,157,20,120,105,218,69.4,166,NoData,NoData,
1/11/2013,8:00 PM,179,158,39,116,151.9,218,82.8,167,NoData,NoData,
1/11/2013,9:00 PM,178,161,40,113,152,219,71.4,167,NoData,NoData,
1/11/2013,10:00 PM,166,164,25,109,168.6,217,79.3,167,NoData,NoData,
1/11/2013,11:00 PM,157,166,28,103,181.6,214,116.7,166,NoData,NoData,
01/11/2013 24:00 AM,,154,168,22,98,253,211,113.6,167,NoData,NoData,
2/11/2013,1:00 AM,172,170,7,94,175.4,210,114.4,166,NoData,NoData,
2/11/2013,2:00 AM,226,172,NoData,90,152.1,207,157,165,NoData,NoData,
2/11/2013,3:00 AM,233,176,4,89,138.1,202,134.1,166,NoData,NoData,
2/11/2013,4:00 AM,209,179,10,86,112.4,197,125.2,166,NoData,NoData,
2/11/2013,5:00 AM,169,182,8,83,117.4,193,115.8,166,NoData,NoData,
2/11/2013,6:00 AM,168,185,NoData,80,110.6,191,102.7,166,NoData,NoData,
2/11/2013,7:00 AM,218,188,33,77,119,188,83,166,NoData,NoData,
2/11/2013,8:00 AM,227,192,60,74,104.7,187,84,166,NoData,NoData,
2/11/2013,9:00 AM,244,196,63,74,100.8,185,93.8,165,NoData,NoData,
2/11/2013,10:00 AM,253,202,15,76,96,183,100.3,165,NoData,NoData,
2/11/2013,11:00 AM,233,210,11,74,81.6,183,83.8,165,NoData,NoData,
2/11/2013,12:00 PM,247,216,14,69,89.6,182,81.1,165,NoData,NoData,
2/11/2013,1:00 PM,205,224,15,66,82,182,71.2,165,NoData,NoData,
2/11/2013,2:00 PM,152,229,13,65,68.4,182,60.9,165,NoData,NoData,
2/11/2013,3:00 PM,155,232,11,65,75.1,182,36.8,165,NoData,NoData,
2/11/2013,4:00 PM,133,234,8,64,77.2,181,69.6,165,NoData,NoData,
2/11/2013,5:00 PM,125,235,18,63,80,181,66,165,NoData,NoData,
2/11/2013,6:00 PM,152,236,17,64,80.6,181,66.3,165,NoData,NoData,
2/11/2013,7:00 PM,158,237,53,63,90,181,68.5,165,NoData,NoData,
2/11/2013,8:00 PM,231,237,185,66,638,181,65.2,165,NoData,NoData,
2/11/2013,9:00 PM,274,239,68,79,641.7,193,94.5,164,NoData,NoData,
2/11/2013,10:00 PM,311,243,NoData,81,713.6,209,151.7,165,NoData,NoData,
2/11/2013,11:00 PM,322,249,27,82,930,232,124.1,167,NoData,NoData,
02/11/2013 24:00 AM,,400,256,24,82,788,263,103.1,167,NoData,NoData,
3/11/2013,1:00 AM,528,266,21,82,762.5,285,162.7,166,NoData,NoData,
3/11/2013,2:00 AM,585,281,26,83,377.1,308,211.9,168,NoData,NoData,
3/11/2013,3:00 AM,559,296,21,83,234.5,315,130.2,169,NoData,NoData,
3/11/2013,4:00 AM,546,308,11,84,186,319,78.7,169,NoData,NoData,
3/11/2013,5:00 AM,524,319,17,84,173.2,321,75.3,168,NoData,NoData,
3/11/2013,6:00 AM,500,331,21,85,174.8,323,69.9,167,NoData,NoData,
3/11/2013,7:00 AM,433,342,24,84,158.2,325,80,166,NoData,NoData,
3/11/2013,8:00 AM,360,349,32,83,158.4,326,106,166,NoData,NoData,
3/11/2013,9:00 AM,371,354,42,81,121.4,328,102.8,166,NoData,NoData,
3/11/2013,10:00 AM,335,358,22,79,98.9,329,74.3,167,NoData,NoData,
3/11/2013,11:00 AM,282,361,9,80,82.1,329,67.7,166,NoData,NoData,
3/11/2013,12:00 PM,246,362,5,79,82.6,329,74.1,166,NoData,NoData,
3/11/2013,1:00 PM,123,362,2,79,63.6,329,74.2,165,NoData,NoData,
3/11/2013,2:00 PM,79,360,16,78,70.3,328,65.3,166,NoData,NoData,
3/11/2013,3:00 PM,76,357,12,78,60.9,328,48.2,166,NoData,NoData,
3/11/2013,4:00 PM,79,355,9,78,60.2,328,61.1,166,NoData,NoData,
3/11/2013,5:00 PM,83,353,13,78,63.3,327,62.3,166,NoData,NoData,
3/11/2013,6:00 PM,86,351,19,78,68.6,327,66,166,NoData,NoData,
3/11/2013,7:00 PM,140,349,34,78,81.2,326,65.7,166,NoData,NoData,
3/11/2013,8:00 PM,184,349,79,76,142.5,326,68,166,NoData,NoData,
3/11/2013,9:00 PM,417,347,113,67,408.9,309,131.2,166,NoData,NoData,
3/11/2013,10:00 PM,889,352,NoData,71,939.3,302,249.5,166,NoData,NoData,
3/11/2013,11:00 PM,NoData,371,74,71,412,309,444.4,169,NoData,NoData,
03/11/2013 24:00 AM,,NoData,372,44,75,NoData,289,568.9,177,NoData,NoData,
4/11/2013,1:00 AM,NoData,369,30,77,NoData,266,504.3,188,NoData,NoData,
4/11/2013,2:00 AM,NoData,362,32,77,NoData,241,590.4,196,NoData,NoData,
4/11/2013,3:00 AM,NoData,352,27,78,NoData,232,154.2,210,NoData,NoData,
4/11/2013,4:00 AM,NoData,342,32,78,900,230,124.5,211,NoData,NoData,
4/11/2013,5:00 AM,NoData,331,38,80,868,265,76.2,213,NoData,NoData,
4/11/2013,6:00 AM,NoData,NoData,35,82,426.7,300,67.6,213,NoData,NoData,
4/11/2013,7:00 AM,408,NoData,43,83,346.3,310,65,213,NoData,NoData,
4/11/2013,8:00 AM,307,NoData,43,85,220.8,318,73.2,212,NoData,NoData,
4/11/2013,9:00 AM,265,NoData,44,86,153.6,320,75,211,NoData,NoData,
4/11/2013,10:00 AM,NoData,NoData,NoData,86,115,322,75,210,NoData,NoData,
4/11/2013,11:00 AM,NoData,NoData,NoData,87,NoData,322,NoData,210,NoData,NoData,
4/11/2013,12:00 PM,259,NoData,61,89,76.8,330,67.5,214,NoData,NoData,
4/11/2013,1:00 PM,200,NoData,67,95,69.5,330,64.3,214,NoData,NoData,
4/11/2013,2:00 PM,118,NoData,58,102,61.1,330,56.4,213,NoData,NoData,
4/11/2013,3:00 PM,87,NoData,NoData,105,63.3,330,50.8,213,NoData,NoData,
4/11/2013,4:00 PM,104,NoData,55,109,67,330,60.4,213,NoData,NoData,
4/11/2013,5:00 PM,111,NoData,63,113,80,330,71.4,213,38,NoData,
4/11/2013,6:00 PM,124,NoData,59,118,82,331,65.1,213,39.1,NoData,
4/11/2013,7:00 PM,153,NoData,70,122,110,332,66.4,213,60,NoData,
4/11/2013,8:00 PM,197,NoData,57,125,126,333,71,213,82.7,NoData,
4/11/2013,9:00 PM,256,NoData,66,123,154.8,332,87.3,214,150,NoData,
4/11/2013,10:00 PM,324,NoData,57,119,182.8,322,147.1,212,80,NoData,
4/11/2013,11:00 PM,497,NoData,49,119,196.5,286,239.3,207,79.7,NoData,
04/11/2013 24:00 AM,,596,NoData,50,117,203.3,275,292,198,74.3,NoData,
5/11/2013,1:00 AM,538,NoData,45,118,206,274,262.5,191,58.8,NoData,
5/11/2013,2:00 AM,512,NoData,41,119,175.5,273,248.5,185,55.2,NoData,
5/11/2013,3:00 AM,462,324,37,120,140,271,174.3,177,41.1,NoData,
5/11/2013,4:00 AM,454,332,49,121,124.8,267,189.3,177,43,NoData,
5/11/2013,5:00 AM,381,338,48,122,123.8,234,191.8,179,43,NoData,
5/11/2013,6:00 AM,335,342,49,123,150.3,202,97.6,182,43,NoData,
5/11/2013,7:00 AM,319,343,61,125,167.6,193,61.4,182,65,NoData,
5/11/2013,8:00 AM,285,339,58,126,160.3,189,56.6,182,65,NoData,
5/11/2013,9:00 AM,302,339,66,128,135.4,187,63.8,182,67,NoData,
5/11/2013,10:00 AM,301,340,NoData,130,114,187,70.9,182,67,NoData,
5/11/2013,11:00 AM,318,340,52,130,99.1,187,68.3,181,NoData,146,
5/11/2013,12:00 PM,331,341,48,129,86.1,186,49.3,180,52,146,
5/11/2013,1:00 PM,346,343,46,128,88.8,186,44,180,51.6,145,
5/11/2013,2:00 PM,384,348,41,126,97.9,187,51.5,179,43.7,144,
5/11/2013,3:00 PM,420,357,45,125,81.4,188,46.2,179,39,142,
5/11/2013,4:00 PM,435,368,48,124,72.9,188,48.7,179,36,140,
5/11/2013,5:00 PM,461,379,45,124,71.1,188,56.2,179,36.3,138,
5/11/2013,6:00 PM,475,390,47,122,72.5,188,57.6,178,42,138,
5/11/2013,7:00 PM,462,402,53,121,80.6,188,53.8,178,42.5,138,
5/11/2013,8:00 PM,493,412,51,120,100.8,187,64.3,178,51.4,137,
5/11/2013,9:00 PM,543,422,50,119,113.6,186,88.2,178,59.1,134,
5/11/2013,10:00 PM,584,432,60,118,136.1,185,134,178,61.4,126,
5/11/2013,11:00 PM,574,440,41,118,150.4,184,162.6,177,68.8,125,
05/11/2013 24:00 AM,,585,443,46,117,141.9,183,179.5,176,64.5,124,
6/11/2013,1:00 AM,578,442,43,117,140,182,189.1,173,53,123,
6/11/2013,2:00 AM,579,444,42,117,139.1,180,316.9,171,53.3,122,
6/11/2013,3:00 AM,609,446,41,117,123.9,179,234.2,173,60.1,122,
6/11/2013,4:00 AM,572,451,38,117,121.2,179,216.7,174,62.1,124,
6/11/2013,5:00 AM,529,455,41,116,111.1,179,230.5,175,63.8,125,
6/11/2013,6:00 AM,503,460,42,116,112.4,179,207.3,176,61.6,127,
6/11/2013,7:00 AM,473,465,38,115,118.7,178,147.1,178,91,129,
6/11/2013,8:00 AM,441,470,44,113,128.9,176,136,180,97,131,
6/11/2013,9:00 AM,424,475,47,112,140.5,176,116.1,182,96,134,
6/11/2013,10:00 AM,360,480,50,110,131.6,176,94.4,184,76.9,136,
6/11/2013,11:00 AM,261,481,46,111,97.6,176,80.7,184,56.2,137,
6/11/2013,12:00 PM,219,480,46,110,64.2,176,87.2,185,58.7,137,
6/11/2013,1:00 PM,202,476,41,110,67.4,176,87.3,185,52.8,137,
6/11/2013,2:00 PM,185,471,41,110,60.4,175,67.9,186,48.8,138,
6/11/2013,3:00 PM,164,464,48,110,65.7,174,59.9,187,45,138,
6/11/2013,4:00 PM,183,456,52,110,62.2,174,80.3,187,45.1,138,
6/11/2013,5:00 PM,183,448,66,110,65,174,83.1,188,47.2,139,
6/11/2013,6:00 PM,199,438,NoData,112,66,173,83.1,189,50.2,140,
6/11/2013,7:00 PM,204,429,58,112,82.6,173,76.4,189,53.3,141,
6/11/2013,8:00 PM,215,421,72,112,94.2,173,88.3,190,59.9,142,
6/11/2013,9:00 PM,220,411,66,114,123.6,173,90.5,190,76.1,142,
6/11/2013,10:00 PM,209,401,64,115,146.8,173,86.2,190,77.7,144,
6/11/2013,11:00 PM,243,388,71,116,168.6,174,89.4,189,72.6,145,
06/11/2013 24:00 AM,,224,377,65,118,149.9,174,102.6,187,65.7,145,
7/11/2013,1:00 AM,235,365,59,120,148,174,110.1,186,60,145,
7/11/2013,2:00 AM,340,354,64,121,132.6,175,132,184,59.3,146,
7/11/2013,3:00 AM,569,346,68,123,141.1,174,132.7,179,66.6,147,
7/11/2013,4:00 AM,336,345,80,125,154.7,175,138,177,76.4,147,
7/11/2013,5:00 AM,277,337,82,129,149.5,176,119.8,175,65.9,148,
7/11/2013,6:00 AM,293,329,107,133,142,177,116.7,172,64.2,148,
7/11/2013,7:00 AM,300,322,103,138,142.4,177,104.1,170,69.8,149,
7/11/2013,8:00 AM,300,316,102,144,145.7,178,94.7,169,103.5,147,
7/11/2013,9:00 AM,301,311,108,149,113.1,178,94.3,168,110.1,147,
7/11/2013,10:00 AM,339,307,65,151,85.4,178,116.9,168,75.5,149,
7/11/2013,11:00 AM,354,306,56,152,62.9,176,96.9,168,64.6,148,
7/11/2013,12:00 PM,356,309,48,152,63.1,176,85.5,168,56.9,149,
7/11/2013,1:00 PM,286,314,37,152,75.9,176,89.8,168,54.8,149,
7/11/2013,2:00 PM,227,317,37,152,74.7,176,85.4,168,50.8,149,
7/11/2013,3:00 PM,301,318,48,152,70.4,176,63,169,47.1,150,
7/11/2013,4:00 PM,353,323,47,152,76.1,176,72.6,169,49.1,150,
7/11/2013,5:00 PM,369,328,48,152,77.7,177,69.2,169,50,150,
7/11/2013,6:00 PM,336,335,54,151,76.3,177,71.9,168,51.4,150,
7/11/2013,7:00 PM,320,339,54,151,111.9,177,81.1,168,58.9,150,
7/11/2013,8:00 PM,300,343,53,151,175.7,178,92.4,168,79.1,150,
7/11/2013,9:00 PM,313,346,42,150,227.8,180,107.8,168,82.3,151,
7/11/2013,10:00 PM,299,349,39,149,239.5,182,115.9,169,87.9,151,
7/11/2013,11:00 PM,282,352,39,147,247.5,185,124.7,170,87.3,151,
07/11/2013 24:00 AM,,331,353,33,144,235.6,186,122.6,170,91.4,152,
8/11/2013,1:00 AM,318,357,31,141,164.7,188,127.2,171,80.7,152,
8/11/2013,2:00 AM,256,359,27,139,133.3,189,118.5,171,74.5,153,
8/11/2013,3:00 AM,444,357,28,136,137.8,189,106.3,171,66.7,153,
8/11/2013,4:00 AM,428,352,29,133,136.3,189,110.8,170,79.3,153,
8/11/2013,5:00 AM,372,356,45,128,152.8,188,108.8,170,83.7,153,
8/11/2013,6:00 AM,369,359,57,125,138,188,107.2,169,60.4,154,
8/11/2013,7:00 AM,365,361,76,121,153.6,188,109.8,169,68.5,154,
8/11/2013,8:00 AM,336,363,54,119,176.6,189,114.1,169,78.7,153,
8/11/2013,9:00 AM,310,365,40,115,203.6,189,89,170,92.2,153,
8/11/2013,10:00 AM,286,365,54,110,85.4,192,139.3,170,94.2,152,
8/11/2013,11:00 AM,323,363,50,109,48.6,192,112.2,170,78.2,153,
8/11/2013,12:00 PM,348,362,59,108,43.5,191,70.3,171,83.3,153,
8/11/2013,1:00 PM,255,362,56,109,51.5,191,63.3,170,68.5,154,
8/11/2013,2:00 PM,307,361,55,111,58.7,190,66,170,59.1,154,
8/11/2013,3:00 PM,139,363,51,112,56.2,190,66,169,59.8,154,
8/11/2013,4:00 PM,122,358,NoData,112,72.3,189,76,169,56.7,155,
8/11/2013,5:00 PM,153,350,58,112,75.9,189,75.4,169,52.3,155,
8/11/2013,6:00 PM,170,343,67,113,77.1,189,70.4,169,58.1,155,
8/11/2013,7:00 PM,249,338,67,114,111.8,189,82.7,169,62,155,
8/11/2013,8:00 PM,252,335,61,115,125.8,189,79.4,169,81.6,155,
8/11/2013,9:00 PM,225,334,61,116,158.1,188,84.8,169,92.2,155,
8/11/2013,10:00 PM,215,331,55,118,116.9,186,105,169,97.1,155,
8/11/2013,11:00 PM,210,328,53,119,99.3,183,115.5,168,100,156,
08/11/2013 24:00 AM,,220,326,52,120,89.7,180,131.5,168,98.5,156,
9/11/2013,1:00 AM,202,322,46,122,85.5,176,138.3,168,89.4,156,
9/11/2013,2:00 AM,213,318,48,123,81.2,175,159.2,169,77.9,156,
9/11/2013,3:00 AM,185,317,50,125,96.7,173,126.1,170,76.8,156,
9/11/2013,4:00 AM,166,308,53,127,91.6,172,126.1,170,72.8,157,
9/11/2013,5:00 AM,159,298,57,129,85.8,171,116.7,170,67.5,157,
9/11/2013,6:00 AM,150,290,57,130,84.6,170,123.7,171,59.8,156,
9/11/2013,7:00 AM,146,281,63,130,109.3,168,130.7,171,74.2,156,
9/11/2013,8:00 AM,187,271,83,129,154.9,167,127.1,171,77.8,156,
9/11/2013,9:00 AM,221,265,80,131,166,167,119.2,172,91.8,156,
9/11/2013,10:00 AM,157,262,60,135,115.7,166,127.1,172,87.9,156,
9/11/2013,11:00 AM,146,256,59,135,48.1,167,93.9,172,64,156,
9/11/2013,12:00 PM,217,249,53,136,49.7,167,76,172,53,156,
9/11/2013,1:00 PM,190,244,61,136,58.9,167,75.6,172,53.1,155,
9/11/2013,2:00 PM,167,241,59,136,58,167,70.6,172,54.2,155,
9/11/2013,3:00 PM,150,235,62,136,57.9,167,66.9,172,57.9,155,
9/11/2013,4:00 PM,135,236,66,137,56.1,167,66.9,172,55.7,154,
9/11/2013,5:00 PM,135,236,69,138,44.2,166,76.1,172,50.1,154,
9/11/2013,6:00 PM,135,235,68,139,60.2,166,85.7,172,53.3,154,
9/11/2013,7:00 PM,143,234,83,139,64.2,165,74.8,172,58.6,154,
9/11/2013,8:00 PM,171,230,72,140,81,164,91.6,172,71.7,154,
9/11/2013,9:00 PM,222,226,69,141,95,163,99.5,173,83.9,154,
9/11/2013,10:00 PM,298,226,65,142,94,162,115.9,173,83.4,154,
9/11/2013,11:00 PM,360,230,55,143,93.2,161,127.8,173,90.3,153,
09/11/2013 24:00 AM,,361,236,54,143,83.4,161,143.5,174,77.6,153,
10/11/2013,1:00 AM,364,242,55,143,93,161,124,174,63.8,153,
10/11/2013,2:00 AM,343,248,63,144,68.8,161,132.6,173,60.4,152,
10/11/2013,3:00 AM,325,254,58,145,95.5,161,107.6,173,67.9,152,
10/11/2013,4:00 AM,323,259,58,145,87.8,161,72.6,172,64.9,151,
10/11/2013,5:00 AM,381,266,69,146,69.1,160,87.2,171,64.4,151,
10/11/2013,6:00 AM,391,275,82,147,71.8,160,88.4,170,72,151,
10/11/2013,7:00 AM,413,285,85,149,84,160,83.2,170,72.3,152,
10/11/2013,8:00 AM,418,296,92,150,84.3,159,84.7,168,78.9,151,
10/11/2013,9:00 AM,383,305,NoData,151,89,157,83.6,167,96,151,
10/11/2013,10:00 AM,256,311,NoData,150,NoData,156,96.4,167,NoData,152,
10/11/2013,11:00 AM,181,314,NoData,150,NoData,155,80.3,166,NoData,151,
10/11/2013,12:00 PM,196,315,NoData,151,NoData,155,69.7,165,NoData,151,
10/11/2013,1:00 PM,136,314,NoData,151,NoData,156,40,165,NoData,152,
10/11/2013,2:00 PM,99,313,NoData,151,NoData,156,NoData,164,NoData,152,
10/11/2013,3:00 PM,98,310,NoData,152,NoData,157,NoData,165,NoData,152,
10/11/2013,4:00 PM,80,309,NoData,NoData,NoData,158,NoData,166,NoData,153,
10/11/2013,5:00 PM,82,307,NoData,NoData,NoData,NoData,NoData,166,NoData,NoData,
10/11/2013,6:00 PM,89,305,NoData,NoData,NoData,NoData,NoData,167,NoData,NoData,
10/11/2013,7:00 PM,128,303,NoData,NoData,NoData,NoData,NoData,167,NoData,NoData,
10/11/2013,8:00 PM,158,303,NoData,NoData,NoData,NoData,NoData,168,NoData,NoData,
10/11/2013,9:00 PM,171,303,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/11/2013,10:00 PM,178,301,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/11/2013,11:00 PM,205,295,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/11/2013 24:00 AM,,250,289,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/11/2013,1:00 AM,224,284,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/11/2013,2:00 AM,212,278,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/11/2013,3:00 AM,244,273,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/11/2013,4:00 AM,215,270,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/11/2013,5:00 AM,185,265,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/11/2013,6:00 AM,157,257,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/11/2013,7:00 AM,169,247,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/11/2013,8:00 AM,160,237,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
